  -54800000.0       146.897003    
  -54700000.0       148.014999    
  -54600000.0       149.235992    
  -54500000.0       150.466003    
  -54400000.0       151.740997    
  -54300000.0       153.016006    
  -54200000.0       154.289993    
  -54100000.0       155.539993    
  -54000000.0       156.757004    
  -53900000.0       157.914001    
  -53800000.0       159.020004    
  -53700000.0       160.028000    
  -53600000.0       160.979996    
  -53500000.0       161.828995    
  -53400000.0       162.634003    
  -53300000.0       163.345001    
  -53200000.0       164.022003    
  -53100000.0       164.613007    
  -53000000.0       165.173996    
  -52900000.0       165.656998    
  -52800000.0       166.110992    
  -52700000.0       166.494995    
  -52600000.0       166.848007    
  -52500000.0       167.143997    
  -52400000.0       167.412003    
  -52300000.0       167.634995    
  -52200000.0       167.832001    
  -52100000.0       167.992004    
  -52000000.0       168.126999    
  -51900000.0       168.231995    
  -51800000.0       168.311996    
  -51700000.0       168.365997    
  -51600000.0       168.395004    
  -51500000.0       168.403000    
  -51400000.0       168.386002    
  -51300000.0       168.352005    
  -51200000.0       168.292999    
  -51100000.0       168.220001    
  -51000000.0       168.123001    
  -50900000.0       168.014999    
  -50800000.0       167.884003    
  -50700000.0       167.744995    
  -50600000.0       167.582993    
  -50500000.0       167.416000    
  -50400000.0       167.227005    
  -50300000.0       167.035004    
  -50200000.0       166.822998    
  -50100000.0       166.608002    
  -50000000.0       166.376007    
  -49900000.0       166.141998    
  -49800000.0       165.893005    
  -49700000.0       165.643005    
  -49600000.0       165.380005    
  -49500000.0       165.117004    
  -49400000.0       164.843994    
  -49300000.0       164.570007    
  -49200000.0       164.289001    
  -49100000.0       164.007996    
  -49000000.0       163.723999    
  -48900000.0       163.440002    
  -48800000.0       163.156006    
  -48700000.0       162.871994    
